Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Output
1255.7758056187506,-69111.4685704968,-86068.25122628949,-18970.05521834326,31845.40794010251,-436987.9192958653,-40032.70865670817,218500.0476564039,85907.18408898734,211988.2874424013,241994.62126531592,123055.97851946393,-106613.3942740811,383083.894314011,-22869.62656835007,54677.05542072734,-23470.129373384465,-334492.8145228829,34235.382813528304,-270540.9372929584,-222544.51891536062,-356252.68204342696,-50930.25461629541,-181710.93510947484,67832.32016218419,31735.47305414267,201928.41157373443,96365.9894131903,153234.60181939014,119639.51200703961,38028.15413730637,-220374.56060896948,183563.920718533,-304013.99514620163,-45221.96310884768,172552.34824984238,84503.63943948268,360714.7052687472,-108698.36207791092,-453208.4079735301,27.8
1661.0924097927432,65703.90966343856,241018.85920771057,-173324.47540727752,-13930.479951892157,-126029.17579017197,-91744.23979123814,233546.58460321958,-39561.44262982122,133510.65094596523,117949.79975115758,353037.90232573095,216700.3885251449,88429.33836092416,-176908.35264122856,21232.295144665906,-130593.99713120834,66464.7062612971,-15204.556982640637,8108.874419226715,-91117.05289766983,-4523.974318931167,143351.0498188475,-133097.63247960518,-148157.0817952666,184305.4770723503,114297.0166749719,-59099.32734196918,-108841.77980977115,-47831.69103003117,87424.07832504026,86300.63784849153,-195314.58961837058,-164626.4872697736,-68907.62449360357,198945.47832420422,36718.06147654744,81086.089516654,-26300.41146979673,2018.212620001833,27.8
994.0378943153723,71258.1907094333,199314.4182181038,-155709.8939404352,-34709.65276206497,-100855.50322975827,-76481.31265057932,211443.61248107944,-43526.83502269849,128585.906263975,81334.3764989092,330996.5259563912,212044.3029825053,61214.44354576136,-171503.45876149632,17930.2048244397,-104275.87712017703,43977.16362612077,-18598.251180324183,945.1837490460985,-89119.59469159512,-6212.888227508212,127534.85027176545,-91370.1369168242,-144228.62309028767,138342.65200660855,113297.95359191336,-70909.22320316284,-95059.83406481659,-32067.36689365765,99908.84344314376,70720.96257406066,-185908.09555291076,-148218.17292147045,-52898.912118266235,160182.43701079878,26911.27321002473,57102.60475445309,1389.6057641848456,-14827.070591814972,27.8
4171.232415455006,-308585.5947279998,461240.8552776689,-222493.2640275729,43029.22476919019,-114810.15081805212,32308.205045623028,974697.7233899907,422597.5264223593,229304.4839827785,421461.00718947337,-154470.24955335446,-68135.0286982414,162355.8473556761,-179924.30416643358,399241.95284687757,398666.36844953627,232197.1038278779,-238999.30098836034,69374.9395938959,-250647.64138799976,134552.72045615362,88759.21287064691,161237.28853142454,265075.57645806286,547521.972727734,-45959.51256413742,-122391.65979859178,222705.5009335425,-38246.449168707724,-24831.90043410349,-214167.2386635479,-216772.09080010184,-219350.97628853054,147663.4524669081,663429.4091699453,841804.5178409021,337971.5383484139,-160572.98153602262,-485476.4466837392,27.8
3024.231181478582,7373.165518427387,-2896.0234713697437,5278.771770338072,26582.648995923417,-2572.8556308801067,-18785.985207666727,-14295.192912542254,2176.9709090117813,32562.81439785831,4188.73774293014,12270.636259606514,-5604.295586051431,8019.216363287849,-21588.35205430796,8633.228636094369,-27167.59897740541,-1876.2340503972664,8165.707918843805,-3206.359877777715,6064.693884314662,9168.619325212267,10195.659473331325,5004.419288978082,26210.34477366712,-621.2028551802007,5991.715781177991,5086.0605411982615,5180.69689414375,-16311.219527271602,-7717.62089607548,-18697.98833422401,-20932.052255210212,471.41983227528436,3989.2458523406035,8958.113533643746,-4257.501266575316,-2712.5099933569863,15815.950696189315,-5128.382279486832,27.8
486.0383508210206,16863.488933204146,33435.53508436625,-53826.890326196735,52438.21429031402,40014.792391266565,5053.773538651232,-10902.989061268378,-39338.95001444623,26740.07853745073,64202.33944448582,17682.27798469535,26769.54701259217,21675.23983762157,-65030.6200869207,-1927.7689091884445,-28437.012430557395,14353.051432008093,18366.533049630165,-41636.394047093454,-13864.280860528715,-1780.4923983793726,-6337.549629956931,-19309.76298582483,103034.83913305435,36841.76912428459,6569.8213936313705,-15810.96385076804,-60078.20370492477,-36981.31135023954,19106.81370036925,-72615.5959938994,42080.030426441124,708.5078168528693,-19518.54577564016,-29191.858518440113,-36829.83404918613,69758.7565181471,50411.0990486506,-64221.78219974859,27.8
4298.340934809765,359784.30809544795,32073.74469062778,346622.51881552266,-126829.40759554712,112121.28228099168,495737.7097679719,202223.48186011275,356090.0122381874,494608.43213632226,17135.275902648806,52567.39954935468,132339.1076830948,280473.30946247495,12972.482978035106,100962.33766966124,585074.6253720719,102950.95395033338,572347.2863420482,-91367.09573240492,-173338.45599640472,-5978.640618265852,30706.978329177728,-84436.4830150471,379710.8851236231,-233557.3804177596,340151.3311764924,-683890.0062361386,423642.19370598823,23253.73055393897,-83849.33153450195,-544583.5854146116,-482742.10387383914,-424758.2155423727,532089.5260551327,258034.81283325423,41629.929136274484,659768.4247003635,111331.72140249336,-706988.1379397623,27.8
6349.487335958936,1465040.4643090265,902991.7504556469,208977.98502926875,-428863.0306565125,280431.495594669,633543.8389225686,-250169.8583874189,-178676.29269315425,-110065.87905242894,-347018.9747241377,1037936.8422378515,282155.54274511465,326725.0087303622,563045.2054034515,-326838.57095852256,1591817.6046325522,668081.867436101,777449.110340981,-36164.701656017074,262341.01418109646,38255.448813242256,104149.43025556687,-814299.2685720898,796097.2298288918,120437.75738753204,573033.2309747924,-1541962.2106967843,-269396.2865460025,-380367.4646639873,427387.1518524139,-1036249.2677290207,-588524.448400741,-722890.5574302921,581219.7243492154,187031.10384105105,-158633.25855076197,711289.5321857363,1616834.3505638842,-604851.6216528261,27.8
2731.4619898606998,546513.1529943305,72117.54924031933,175259.0204645178,-259539.17016425537,300421.7511917816,243191.85555927263,-32993.03674225355,67773.46704977803,228032.0228984957,-201516.35795772265,203474.86031861184,131473.740833344,238536.71343098412,-35829.521657571706,-144207.3250093272,462770.78954723326,34319.27628847462,45381.870951075274,-77294.55180097088,-31177.008847882214,-192199.2289561268,95464.99143981015,-372508.42394038383,151654.5095121577,-264426.19822802214,352018.48885813967,-288065.6026392109,-219981.42177649654,-28945.48727427669,-168056.24518231902,-391846.4591698844,-441188.106653663,-191037.80010213787,519163.96370641043,-54884.042015856,-141302.09472557603,504644.6575241988,318904.0490920684,-389786.7364281118,27.8
19.831879310411296,-136850.69725645205,32479.274239937804,-281561.62780423486,118344.87719477616,62712.834115930804,51821.31412067116,2876.354210850659,21885.64764907518,165123.71827874565,99385.98749353223,292972.49894228287,-166228.89182983132,140773.06109452702,-305045.2092609418,93331.07924450477,-140743.43393866223,-4214.870275300189,-198251.02142638608,-347660.92556288687,-54884.05517772485,-487493.078238416,161348.34592957175,42364.235202163116,17099.260668357558,473124.8695848912,-17544.762000797273,-135867.14586073547,75508.68534404844,108828.24399242066,44189.295295932425,-33220.59491039715,-78895.11392200677,-387435.6621645453,63352.47980129109,27632.209124525216,98171.93157193504,167148.45603060655,-197387.6406162013,-131609.03782344246,27.8
405.1675443453316,170817.9150245838,30154.833551947166,102838.76216129915,-68387.98185995163,-23595.469579715744,113929.4134137576,84522.4620720434,43193.62072004761,158955.18054914882,-125289.7671797211,79861.91025740263,41263.74690615857,8049.492586409906,-11515.268606901953,81869.1191806497,146900.2764563089,14701.297177090935,48793.88888862898,-944.5109264690363,-114343.58066826852,46073.432528123456,29431.702939696246,5756.699881204273,105768.56241219654,-81813.40541447712,119078.16518809064,-206158.15965434798,41981.73244058323,-36241.76079946842,50396.048297576475,-107861.59365539305,-220394.98046604794,-46399.507022762606,175932.58003990666,-42565.42397946602,12194.134776263842,78331.22110767904,198691.28298174276,-242381.71696417223,27.8
3514.0918765256574,41509.380548240675,532409.2035938678,-312872.616061311,365401.82279180543,177703.7189641975,193593.33777917136,352497.20891043876,95963.38464988768,-320852.9773655647,517727.0388836205,211082.57817043707,-66525.68331131799,786021.6778747601,-429725.29211466084,497192.2006014998,294216.332746351,334762.974703933,660052.411411888,-302099.5199473333,240750.98213517613,200788.92370214156,152359.03179639342,552873.2344513809,340558.55423927016,36623.07052304077,588698.6557752391,-579606.839533916,555653.5975823279,180523.55964370377,6569.436995642993,-90702.82931787288,151098.54776900564,-430081.2358045993,175128.48318676566,175709.5129781273,-535608.9373527926,743333.3575914538,450803.87942779023,-618075.5433756567,27.8
36743.792234630804,288007.127747482,185411.18416001787,-385005.11800360144,-267806.3472523708,452676.3767990654,37268.93100412088,-47786.814089972046,147439.72084364766,538212.8824887002,-175067.66538041158,600264.3944175541,36296.48276618001,354327.9243651715,-395725.92307830777,-142527.92404121938,146642.50730407645,37676.55276801951,-134170.52437787983,-640816.3201085037,104151.85969099516,-627117.5341164122,321934.8158024012,-255571.98736858572,192721.69871629355,326551.6202661747,309327.2994579633,-132720.41659409105,-141002.7586124468,-322933.48915085685,27327.576518405287,-456360.2762508128,-539759.1605553968,-650940.4575488528,388232.04744584707,4832.686917439616,86006.5629905562,551381.9942867173,92644.80385222667,-244437.5110800788,27.8
727.133337559869,-182462.86402000257,71735.0158223467,68607.17896324863,500379.96004477324,-516994.7983644936,85558.29492369719,573778.4009725313,-98353.50007224795,628069.4328408518,318417.7852976523,1242787.5696091782,78926.3927194041,494882.6961047074,-804198.1038569122,762035.4918661593,-155911.86025205065,-288964.2560638976,111172.11150274228,-342130.2017867299,-536684.7066827405,-652076.2578000856,211818.04011080225,-70119.26483643416,320441.99839264026,475818.58699776273,62476.41618324656,-500404.88954526494,469164.465939427,584582.2216129078,247869.34283699788,-502905.26006098464,-571738.0554072656,-1140120.9637567804,187988.98991492597,-40864.165844141164,-200763.64004662915,669534.3757515128,-79883.68749415444,-999720.2367468285,27.8
3933.4099892121358,958588.6304981905,285216.75559243193,126259.4918268983,-615280.2391162404,711574.8320072304,314079.3118266589,-450225.41312460543,-180200.0835572594,425701.66711313237,-319595.7634181339,514078.8921672283,331861.980882376,807305.5946197403,-117201.27216933432,-916304.2216481172,570398.7251251268,-118642.50305358508,-20848.08511778521,-482586.9648410798,86724.01142545807,-675634.6495075821,139500.91845873336,-1354385.6005475963,-281319.9789406842,-421918.4779718154,536273.5982064143,-313066.6790959791,-548739.3112465941,-373247.50660514424,-464437.8167732945,-33497.05329275718,-885592.4935496419,-719994.9058647758,144695.6478373708,135075.3198715909,-306801.0467168332,672610.6576907169,-155717.58661386775,-137321.80362186563,27.8
5648.664872968821,78394.9875666838,86843.46926034015,-238715.60444345765,98590.3906696157,406658.2467901881,129877.45305372632,-188192.4635694502,62024.29898423065,210164.4126929586,-58216.94576552298,240926.6021814459,-316996.1522941212,166028.69017171938,-104958.94292235954,-248471.433823065,-69669.2917815982,103478.84912791305,-126149.62392084209,-438321.440268073,52968.01856562987,-533111.4710503618,239180.40317550255,-231571.77897610742,80297.97507155495,495650.45781384467,-158059.07586569956,-242551.11948031303,-35094.925507917666,-94197.96024996779,72128.57784394821,-66281.02848043453,-150599.68745456683,-269265.38331701414,16348.314350877252,52977.38516233086,-30285.6361570036,244284.2045124307,-212528.97750308935,-52663.07216832908,27.8
-636.2203086222219,201594.41744807368,166793.42986316132,-48580.20051812617,-28743.507449079232,266713.4274930412,138749.08061405524,-132485.9949976196,29516.03818016438,103903.83940146,-52650.8745231087,176242.60596479755,-276712.4034258746,264079.7635369779,48208.12272193801,-208026.94186343468,23104.15433402486,99829.48949631062,8744.67354964986,-282464.48348938813,-4222.410048227051,-367969.20425287064,156682.65457012338,-393970.16656511347,93011.83466609377,318108.12398736086,-60054.747029789665,-245126.96000804787,-57722.584510580346,-142141.30077247968,24409.699360679617,-95118.433983181,-144641.6578947154,-148619.2271073439,-40573.30134641138,102134.92852665737,-112682.73772849032,260681.76628712518,-190175.47218323173,-120918.74815545305,27.8
139.74133599611804,-218198.13968564649,-193798.9794938723,-238790.53636850763,170304.61943136578,-348867.4566272648,-197052.96635880973,351833.2995777029,93424.23008554167,340323.45538578165,337943.90115320816,290185.4693720561,-14061.000941773067,313109.8445791544,-137445.9546666736,-30227.600117647697,-149381.0945765701,-529306.9934509423,51697.64753584448,-383010.60467968654,-290929.7626449628,-551690.8271865393,-40473.756631719116,86698.84689491478,-213440.24683976464,132179.04305760097,117190.27558494612,7690.059033694632,300145.69703311403,324817.0228833549,384365.22673686413,-342068.537113912,279791.4340024697,-372568.3729824786,-105032.94335391998,248235.3292063749,72099.31072554378,272431.14610401477,-63834.99485575881,-577503.9122464269,27.8
4391.75285337175,1872.6223087947194,66213.01988743289,-68844.02463085233,34539.1606512952,33275.50421563134,-39331.036844438306,100487.69822508254,-5179.907940699884,125514.33978990868,26899.046824684305,78286.82484651066,71523.12987787748,4457.041036309911,-75008.27076692892,-14384.503324194715,-11305.51795376029,-32629.121499291698,-28529.960442142936,-31047.424876630994,-86711.26088541918,-29188.174045012172,26165.89358113738,31016.28504004419,-78838.30943484271,76202.14371417882,24439.13831351425,-92966.65845235571,47398.41854955111,61609.735306574694,121466.09021652244,-52688.52467323169,-34076.875940364596,-68271.19673198187,29792.708695346602,23882.279665601025,18935.076456472947,68519.55440398626,20494.41616190887,-78151.61827823988,27.8
125384.80603910313,-17707.191214724287,-11740.26574294124,-62193.59678324552,-5687.345776840656,72702.23898434163,51888.07117032852,11503.8056176391,-27894.132527626323,-23539.01585437118,23554.246269786803,73428.12850799167,84203.40689177423,62827.09480446114,-50508.66239323847,69684.4784911522,-124836.91746019165,-5942.405130075052,-19401.676300260413,-46918.789546322194,41415.82227761829,-32090.440190589976,8336.59981322085,-49288.20906086778,16756.487739925393,-23470.223879514215,-36570.45366771094,-20524.58715099335,38019.88774139172,58018.69389471039,73623.4477721087,-44846.53302644179,-37055.92616431081,-48015.389440340135,68439.57434076541,-49279.98400168249,-6860.1160387897935,44831.97856857962,13580.134434347905,-22123.17470776687,27.8
1985.9633755856712,-440102.15888430056,878109.8494703784,-66458.09119958102,-183289.54568845683,-141151.59356260078,448838.66209724953,1360231.9092402286,147351.94425803339,216342.86149098736,719273.9572098758,8845.167107975725,279365.2004871086,391896.3973523644,-723374.1240422373,1055141.3231939327,465894.6512787876,33989.20861911532,-457331.23302645655,419095.486830172,-802598.1516652271,-68413.38435749357,150235.89622204154,111763.06734852224,150593.58061027323,835290.1475750142,261677.50177227374,-661897.1697680451,279078.01820824546,571844.0023402,-16661.197028164483,59473.38606351195,-653717.2496629476,-730107.7095538969,267398.9394656988,690322.8152030522,246791.4573153453,680496.6187648147,-438418.87117060134,-782110.2945491337,27.8
2087.0472845416575,-539942.8710799033,404392.3350118543,-51184.283982899375,229957.06166719226,-415874.6846086802,331571.3652332155,995339.5404346165,499200.5422370746,-585.0886986260575,920321.5665912057,-7206.874137341649,441410.700572362,377185.0392191011,-206827.02367950737,805776.6937113064,76320.45594046629,397952.5128288744,-38922.03168664063,234425.54608440827,-187000.77819615992,-59767.27492922617,283715.1524294139,-70840.62430717266,266883.1929701949,680948.3268978393,185209.91542893855,-338421.0450263283,541003.0123809406,445735.5218399809,-395466.31595612963,71372.89636418327,-570950.3794066769,-469597.23159719777,71667.15891246566,863630.8228036283,267793.66074764665,487903.5561791343,-542941.0640890037,-315973.53936015524,27.8
284.5352198292811,15409.717384259056,19466.330062119585,995.0617898696875,-1502.0418162812675,-10805.081327236094,32655.165797640286,-5111.022632425072,-26929.211280278774,-10844.938188804466,6859.904885607512,34005.84933652586,-15313.169317574224,2990.5908192181855,2091.162692552867,15060.760409444725,-11047.433827194902,-11141.258196341998,3641.257281117399,-11123.560094782237,22813.771187434493,-15414.43669913247,-15518.96594077259,-16177.957687975488,-7036.157094284356,-3221.5694747967905,-32197.155760796566,20999.812437520515,19206.736368422604,6740.161338664724,7499.119882507903,-18563.784790735775,344.0699164920257,-2648.3946768766255,39986.814267329966,-9653.505133253804,-54185.94359890698,20189.70911956036,-15554.247695362817,-19931.885193460177,27.8
2328.3525964215273,-3459.239300289987,16268.54119207649,4109.031917254383,2791.9515166304845,-8109.184296690765,32008.40389970956,854.811494761021,-33433.982349813276,-5095.815721515028,-16018.651112183956,37351.33993887772,-33884.31225604344,3731.6573310758436,12641.337728423374,10082.492692270163,-8410.268474944118,-4705.041654239653,-603.5883487339865,326.26379127676705,28067.688055943505,-4389.180222690562,-11357.594423521157,-16394.10888064283,-11862.74298791713,-4955.9457273853495,-22283.29510628988,21217.03778661983,17172.582525576796,-1819.8550728106895,1796.2410151135819,-5012.525008456325,-934.1545591350742,-5245.198580027508,42422.746275655925,-9217.646458538075,-56768.758405605826,26250.589550621564,-29634.259062652454,-38004.20884710953,27.8
1764.0588503806655,38165.174011704985,30745.80192401905,59181.811728006796,90289.69031880636,-9212.386249788738,-12306.249511714424,-26866.55483532243,-21710.251606572805,-14227.602726102406,91870.0493718629,112273.68907501316,-29569.489322770296,37245.70347388944,-51969.18587741053,43572.60768621145,119676.31020089389,-131431.85048535498,110777.97662130564,135768.9119055922,53767.32844656961,107814.90390979289,160.28999884464952,86158.74652820997,16416.963190420585,9886.836914873593,-50556.663557889835,-73575.63749959668,-1606.883285185604,-39695.89094136925,26122.80740773261,-127746.74970943033,19253.926807414453,-3066.711244961664,-19026.916854844145,-59209.959549132895,-86479.10507265067,-21777.052788605222,185885.15148912382,-52820.28884416316,27.8
1319.9546265563665,38958.5530966659,87941.52757935048,34703.87763088499,122297.54407164056,64774.830572159844,17012.826336244387,93304.74016240351,1847.3848962431405,-54548.79428807759,38345.19241278439,141809.11356084613,-33243.433939091374,-5204.950724616647,-256886.83480313423,-14602.938146245639,69939.44420576523,39504.87070783435,60276.77286497398,35660.13412960889,-35794.74714036301,67193.6593185863,-19633.215899369843,-20931.806382150426,158009.31364542656,20128.990692972668,-24602.538070117105,-89969.73830480818,-1354.1074342849804,-6522.074180248569,110033.00239717418,-54162.64412765477,-7675.677382346441,-87048.83236258579,37404.61807925468,41209.05468529059,-30605.32199182881,49454.24170242436,121216.47392152494,-177448.30410270297,27.8
5204.664748098179,-21807.488166476716,-90100.57059058017,207070.40264671668,26851.023806852252,-111079.87164513495,11570.778213858395,139794.02573896863,204210.95644766648,75519.20914190642,230061.65049600648,64509.10261878472,4080.00995721887,105118.31795194173,42584.37110424168,171012.08923584817,127864.9795970766,-63887.22536670538,149528.2916617256,180945.09986622984,64126.460491774655,18579.408131438602,110956.25107992096,160494.99448103705,124269.14850659034,54068.20879073611,28068.774896261348,-216307.9733786549,345486.823297152,131376.50721913378,-39312.258808418585,-124405.53260364712,-15892.175554039059,-87062.49549429884,38202.392440360825,60500.4512163662,-105021.60390413931,57422.54953762719,73701.05261856543,-107007.52882642292,27.8
2340.014533706099,-102277.84533498206,-51657.66985026259,-161786.56707929648,242490.74242786545,-201515.7254299767,-80052.56999044977,746102.3445179386,434974.10009819496,642472.044950546,864028.964333711,169185.50569321515,-236348.26074394246,408709.43933631113,-277575.3662973364,222014.5721982949,223172.66269233509,-533093.9568727713,326333.804816166,-134862.95306391604,-570333.030631393,-291701.0872482063,156308.01196900153,142727.70597456789,112242.33014606859,483660.639005108,79738.65633839533,-438429.63108294684,408546.0218256693,189340.57039054896,384256.41233821656,-688966.5759430528,216303.44553274353,-704241.7465487877,131559.76144360346,600684.768495236,292356.4934649551,861358.4502915711,-805360.2009501664,-625885.0900877791,27.8
14138.936168374756,640440.9786539334,1867708.5251379772,-933603.2378116023,-189238.42912547925,132648.7916225578,-423307.89200655336,2421909.588539387,-797456.7153905277,-467577.7872868563,971169.2452436669,1394651.1549360068,551416.9253726272,343130.042377639,-1044564.0499126046,903689.261778237,139595.4082093336,121555.06838155349,-96687.57757224284,292007.9383363051,-431002.89619861863,-267369.1583898462,517467.1541526988,96620.53797255152,971274.7232271516,650329.7562530637,168953.33005986531,-560540.7458308632,-143834.33246892877,1436894.5750271082,419375.55505858845,4759.626625629515,-164741.46020347314,-725011.7524716377,147574.39858814114,20203.679949246583,-102725.20285585841,1485667.6581748556,161307.98720031115,-985886.729960068,27.8
3345.774408030896,-17511.280403452547,576481.898088177,316517.9348927173,512849.4392984124,409619.73351887375,670873.0870678544,1199808.2719581206,84605.22903909125,353747.8665935153,430223.35949768394,-93183.0092466567,-391014.9234674904,443344.90532987803,-635266.650326195,684619.671103058,490881.9664077637,403696.7552460542,-299311.5214594803,248437.6630073925,-532317.1844596618,534398.5775275002,-485041.9562178566,-392754.05778470635,838799.3722424053,649853.2302422,-500635.63467947184,-587779.9762255015,236802.3585100824,237653.09408138946,-90292.54831769256,-486366.3637930598,-349534.9864717476,-83627.69290534951,-155988.3196906803,444281.5328829713,1226110.1530595457,314917.86959961377,50815.39584225821,-1259711.5167929537,27.8
3197.9214314273904,-501622.4315462494,15682.601158131034,-195262.41593872503,22349.24161134951,-344259.67930819606,271331.5086207027,162642.9411423711,507536.01082994626,161680.48448041885,620741.9357784522,-295938.2635431014,-17357.82184124965,328471.0280930647,-37353.16245157462,657681.0608111271,64123.835332109935,-76346.89645113824,222667.4180431584,-227358.55951921135,232704.1355481048,-322497.95510731766,316908.1038342533,90685.00517925047,161153.74271133268,101483.36508631322,295246.32051865547,-111734.26465071923,832671.560744728,77694.16242081221,-365612.73915602604,-175978.4269910763,-55461.539473610785,-216772.08097354244,174074.63945442942,540246.1185478349,-388358.2432537331,652236.585129674,-124329.31051364653,-311656.7272450029,27.8
965.3070780049021,169992.29738639586,606949.0948702508,7550.465415214669,-99537.671932603,515392.04831056215,366207.8042539145,-57807.85492316858,653918.1882625334,430617.06509951624,-133377.267026348,420292.7964540084,-183772.67662006538,585726.2758106015,-128784.40173509558,-435602.01329116756,382427.43741290976,351544.5341346358,1131807.1806167348,393954.4411776968,31123.24582096039,616092.2769469796,157506.79175748487,-131490.95558863177,621290.9097520218,347590.5932870765,317428.33121566556,-464335.13441253564,-64347.19963016435,-293629.41652939946,979389.8575012891,-586232.015330782,261497.91150264334,-473360.4925201853,75676.26038960626,872342.6197349388,-230361.43480230184,899273.6936800343,222347.62028409718,-223919.82580651387,27.8
1626.3349333129568,-193159.61894702123,507200.8826423007,-155869.4808363959,130944.35201062207,-234584.97941718256,-67998.29980316736,919975.1377651108,-5501.9271543987215,307911.72198224446,387117.1193771822,692255.6017061953,292954.91953420895,230041.28648696866,-610095.1200743776,468751.7401462755,-305500.479775277,40005.22589850594,-203592.9776474506,22733.4374488529,-555788.2495258951,-92107.71979486661,18146.070089963137,-257818.40434959502,-45734.46600602625,607001.6903585743,-2673.0256467221193,-153611.85437825174,35131.893775576325,134254.128364536,265290.37285288086,-57678.08108461446,-634069.5956488779,-388657.5959998893,-189325.54143729765,320903.27605484816,-4186.591711112797,183364.1300202414,-242901.8332566759,-464197.6171958018,27.8
2018.3076251320315,-153254.13494503047,313419.2868365783,93815.21604771186,-35981.908867368824,13879.48200645105,96888.43721108806,493121.0011384653,102949.7022111783,128783.42885330891,235432.60295121177,-59402.898652562246,-55525.416990627426,175130.62051417967,-181850.11843366077,234422.25895080215,141505.4183278917,-57262.66180858342,-234729.33983267652,30136.83070934884,-394522.58212775463,34136.756349994204,-143513.86669472314,-144940.16641426607,191793.85072965946,283179.54838006105,-26908.668745682335,-93665.23542342392,83517.62108984405,22650.82166720326,25780.899129510923,-101279.29733406355,-280569.9741912867,-132069.7978535467,36516.46164239181,179792.62633212627,151448.70386323734,247091.43350711715,-99691.39929605699,-352412.3724426031,27.8
3319.5314251093696,-101779.33130876417,50961.03328017426,-90577.26569346745,25759.36567076481,-57307.617306350265,56250.46186525067,124043.94400334048,133684.8653642899,118998.66738283767,263889.9032835838,-46643.42160224872,37679.40112493732,132106.707690518,-29756.805380781374,178097.1540061526,35275.84378678897,-28077.45102043212,99313.67491382737,933.665617732246,-31699.202281675418,-51445.55114765145,99239.71896492878,81695.48310673374,-14774.747318413512,110892.20473242315,171733.47859014058,-150401.4979938461,227444.3990503464,20139.895706076906,-74611.48024047626,-36935.78064359674,-82109.697010619,-112924.9006485324,68872.14784051166,213320.69019615013,-58277.36861753095,225979.0738962376,-65350.1696809787,-106229.35610264166,27.8
520.8141806470037,-48684.3403900514,140209.65422262382,2936.128170273174,-21652.9091238123,-34761.02370437334,38187.41111018257,178069.93979785196,48555.921043068505,74721.72985860091,95692.82642994712,-487.49230873488636,39290.82772685868,58454.717020610915,-89051.8342989261,121785.14892520556,74765.165413917,-33677.29139411774,-40544.88940959748,62964.042756260256,-134096.12217263613,11997.950982866038,48931.6764438315,25998.79058469526,27890.53522086417,134779.6624187918,80664.4443730148,-109329.53107687943,66588.37955018145,43112.089438451294,45621.49705704261,-28815.699808703917,-98631.20459447392,-103278.42064644459,68779.46947929722,95906.96228226168,10204.214844920576,141618.2560889286,-52544.13738223891,-101427.27881042712,27.8
5089.565509177629,176739.21977858365,249768.9065628696,402912.6622134203,11303.127158677595,216872.9681082677,108256.8993856393,299887.5245800063,-423195.1745040251,718598.9673368809,-688232.337374984,578223.7940306613,-244183.83846458228,-44585.232282914214,-586688.5073545537,513919.0676578493,-202274.45626609397,309164.0614956473,131772.44028003703,52228.1658310242,-748274.5024872175,527908.8107677159,-311008.1832949127,176279.19588387667,-120788.22253066134,-106011.78181908574,85583.80270352129,43766.021791788175,361936.0844369209,147504.46014089044,-5270.234678461398,-377395.6405550644,-366696.9108065338,-226615.3612946283,308052.1404684665,-554635.7531269793,-456345.29774336185,334132.2733296827,856142.6156693432,-645421.749019626,27.8
2367.445349971834,106553.92032758129,387090.7166560174,-375148.1987263504,275487.3709933735,-129993.38624497836,-258043.652670155,630406.7802747736,-199506.89138746436,499140.0572944995,195726.8497669216,1063344.83839778,424396.17340059776,124935.70259268541,-562449.2495618041,226772.7391074839,-460320.61725386675,208870.65047437727,79505.09089879677,33997.180407373955,-397345.84164660145,105043.93424915618,176869.39826958597,5839.471960509734,-453496.4365096728,347338.15162334946,133522.6920220267,-188383.82805341601,-137833.27849941677,109424.57463426603,272493.20126360597,55115.27379196135,-438607.6849719304,-363931.5756181626,-75032.98503530271,252832.48095795378,22603.801791931728,232915.0524842776,44481.35599200794,-131243.13502025857,27.8
4385.973966243902,-7722.5606791939845,571051.403259944,280355.81659598154,208045.58789999154,113762.53731335088,60373.15601830472,514756.0128266646,-59311.37085900437,1768.4240283792224,761046.3180449712,36321.64662181704,-39569.301965801686,-249847.2471563863,-489652.55846121,993590.405153855,764019.1831360104,-820505.8946522037,496874.8258778282,529488.715384717,150197.55140535426,-166164.11971367165,333644.46751548856,229885.89061880053,549788.9376019245,-191679.27010950507,-70144.73416335013,-172079.66394403065,721472.0530983171,405000.8708251218,44637.153364973456,-758338.7248010639,256207.42730750973,95666.23148666826,311903.20887479925,-205348.7727303658,-69867.32759486942,756352.4052791736,448480.82376460935,-449725.5050070835,27.8
5820.319739623012,-76241.77342739014,544053.4889263464,-118301.9353038142,20526.595164752336,300221.67097021313,412713.77553356247,713369.906552688,319982.12034951895,731539.5668520589,1097346.1900190078,-68611.97025949977,312723.99496142904,254211.727153651,-608680.5846946338,941149.2452880399,-588641.550278941,136577.84893393877,162769.56773859827,-577052.9356803799,-861152.4268049324,42428.44980375575,-251901.06077622162,-490533.4127980159,1336654.608101693,231821.2808241835,-820473.0586988224,-109398.53432626318,-318646.68208459305,-413014.32868645183,191793.45065138102,-865412.5884193246,252673.81503941442,157400.94523069673,-211659.58657185207,-24900.081275885335,-269584.8540397365,1031574.2168707886,170952.51023429062,-1070564.5626980616,27.8
